id;date;name;company;salary;experience;schedule;schedule_dop;key;description
98814060;Вакансия опубликована 13 мая 2024 в Москве;Аналитик по продажам продуктов экосистемы;ПАО «МТС» ;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;['MS Excel', 'Power Bi', 'MS PowerPoint', 'Навыки презентации', 'Подготовка презентаций'];Чем предстоит заниматься:  Участие в бюджетировании и инвестиционном планировании, контроль исполнения P&L и КПЭ регионов Комплексный анализ регионов, поиск новых точек роста с учетом специфики регионов (маркетинг, продажи и развитие сети, финансовые и операционные показатели) Ad-hoc аналитика Кросс-функциональное взаимодействие по всем бизнес и support вертикалям Компании Анализ периодической отчетности Разработка презентационных материалов и отчетов по запросам Директора по развитию, Директора по региональному управлению  Что мы ждем от тебя:  Высшее образование в сфере экономики, технологий или маркетинга Умение анализировать большие объемы данных Продвинутый уровень владения Excel (знание макросов желательно), умение работать с подключением к внешним источникам данных Знания Power Point, Bi (самостоятельная разработка виджетов и работа с источниками данных) Умение структурировать информацию в рамках создания презентаций, включая создание дизайна  Мы предлагаем:  Оклад + полугодовые премии Программа ДМС с первого месяца работы - это 100% покрытие расходов в частных клиниках, включая стоматологию. Застраховать близких родственников можно со скидкой 50%. Для любителей путешествий - страховка в поездках за границу. А еще есть страхование жизни Очное и онлайн-обучение в Корпоративном университете, у внешних провайдеров, если это полезно для работы, обмен опытом во внутренних профессиональных сообществах, а также доступ к онлайн-библиотеке в полезными книгами и периодикой Оплачиваемые выходные на значимые события в жизни сотрудника Материальная помощь в сложных жизненных ситуациях Корпоративная мобильная связь + интернет, а так же единая подписка МТС Premium (онлайн кинотеатр KION, сервис МТС Music, МТС Строки и т.д.) Предложения от партнёров для путешествий, развлечений и занятий спортом Возможность участия в волонтерских программах: мы организуем благотворительные ярмарки, Образовательные проекты для детей, конкурсы социальных проектов и экологические проекты Внутренняя спортивная программа «В движении» : забеги, марафоны, турниры по разным видам спорта, медитации и занятия на баланс
97197930;Вакансия опубликована 16 мая 2024 в Москве;Аналитик-скриптолог / Создатель разговорных роботов и чат-ботов;ООО Томору;от 30 000 до 65 000 ₽ на руки;Требуемый опыт работы: не требуется;Полная занятость, удаленная работа;;['Анализ данных', 'Аналитическое мышление', 'Работа с большим объемом информации', 'Казахский\xa0— C2 — В совершенстве'];Аналитик-скриптолог / Создатель разговорных роботов и чат-ботов (без программирования) Привет, меня зовут Ася, я HR в TOMORU. Мы в Tomoru создаем «умных» голосовых роботов для бизнеса, которые общаются, как люди. За 3 года мы успели поработать с 3 000+ компаний из России, от малого бизнеса до ТОП-компаний, таких как Яндекс, Skillbox, SkyEng, СберМаркет, 2ГИС. В 2022 запустили Tomoru в 25 странах, стали резидентами Сколково. В 2023 году Tomoru – №1 по темпам роста в России (Smart Ranking) и Партнер года Яндекса в области ML&AI. Сейчас мы ищем аналитика-скриптолога – учителя для роботов с AI, который будет создавать внутри TOMORU идеальных голосовых роботов и умных чат-ботов. Делать роботов в общении максимально похожими на человека (без программирования). Чем предстоит заниматься:  Взаимодействовать с аккаунт-менеджерами TOMORU и принимать задачи в работу. Описывать диалоги, визуализировать логику работы роботов. Повышать качество работы роботов – производить анализ диалогов и дообучать на их основе результатов прозвона. Заниматься поиском и формированием предложений по развитию ядра системы TOMORU. Работать во внутренней CRM-системе компании, вести учет рабочего времени и качества.  ㅤ Кого мы видим в команде:  Ты усидчивый и внимательный. Обладаешь развитым логическим мышлением. Готов погружаться в технические вопросы создания умных чат-ботов, голосовых роботов и специфику бизнес-задач клиентов. Готов непрерывно учиться – мы много и постоянно обучаем. Есть базовое понимание, как строится диалог/вопросы/возражения и умешь прогнозировать развитие диалогов с клиентом. Имеешь опыт ведения диалогов и опыт работы в контакт-центрах или продажах (является преимуществом).  ㅤ Что мы предлагаем на этой должности:  Зарплату от 30 000 до 65 000 рублей (фикс + kpi), выплаты два раза в месяц. График работы 5/2 с 9:00 до 18:00 МСК времени. Удаленная работа – ты можешь работать из любой точки мира. Опыт и профессиональное развитие. Твоими наставниками будут коллеги с успешным опытом работы. У нас есть, у кого и чему учиться. Возможность вырасти до руководителя группы и далее руководителя отдела.  ㅤ⠀⠀⠀ Присоединяйся к команде, давай вместе создавать продукт, которым можно гордиться!
97125166;Вакансия опубликована 13 мая 2024 в Москве;Аналитик по ценообразованию;Пятёрочка. Офисные сотрудники;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;[];Обязанности:  Инициировать поиск и участие в оптимизации процессов ценообразования, точек роста доходности Подготавливать и поддерживать регулярную отчетности по ценообразованию Рассчитывать ценовые индексы • Подготавливать отчеты по ценам ТС5 в АЦО Адаптировать параметры бизнес правил в АЦО согласовано установленных правил Прогнозировать эффект от изменений в ценообразовании Разрабатывать методологию сопоставления товаров конкурентов с товарам ТС5 Выбирать категории базовой корзины, выбор конкурентов по ценовым кластерам  Требования:   высокие навыки анализа умение связать события в одну логическую цепочку подвергать сомнению статус кво высокие навыки анализа, умение связать события в одну логическую цепочку моделирование сценариев и расчет эффектов проактивность, умение работать в команде с кросс-функциями Power Point - обязательно Excel - обязательно: сводные таблицы, (будет преимуществом: Power Query, Power Pivot), Power BI, SAP, Knime, SQL, DAX, Nielsen - будет преимуществом  Условия:  ﻿Корпоративный ноутбук и мобильная связь Расширенный пакет ДМС, страхование выезда за рубеж, телемедицина, страхование жизни от несчастного случая и тяжелых заболеваний Профессиональные консультации юристов и экспертов по финансам, налогам, ЗОЖ и экстренной доврачебной помощи в рамках программы поддержки Премиальное банковское обслуживание Корпоративные скидки и привилегии: скидка сотрудника в магазинах сети, скидки партнеров, PrimeZone А также другие льготы и компенсации в соответствии с корпоративной политикой: материальная помощь, подарки детям, компенсация расходов на детский отдых и др
98798431;Вакансия опубликована 13 мая 2024 в Москве;Стажер в отдел аналитики данных (офис);Docrobot;;Требуемый опыт работы: не требуется;Стажировка, полный день;;['Английский\xa0— A1 — Начальный'];"Docrobot – Аккредитованная международная IT компания-разработчик инновационных облачных решений для бизнеса. Мы начинали как EDI- и ЭДО-провайдер и были первыми в России, кто стал применять EDI‑технологии. Сейчас Docrobot объединяет в единую экосистему более 5 000 компаний — поставщиков и производителей товаров, торговые сети и логистические компании. Реализовали более 600 IT-проектов с крупнейшими сетями и поставщиками. Команда Docrobot — это более 250 талантливых, увлеченных своим делом сотрудников. Среди них – разработчики, тестировщики, интеграторы, менеджеры по продажам и по развитию бизнеса, бизнес-аналитики, проектные менеджеры, архитекторы решений, инженеры техподдержки и еще много других специалистов. Чем предстоит заниматься:   Участие в проекте по улучшения качества данных в хранилище   Разработка отчетов и визуализаций данных в BI системе   Участие в построении витрин данных   Участие в документировании процессов или продуктов   Какой опыт нам нужен:   Возможность работать полный рабочий день в офисе   Знание SQL на базовом уровне обязательно (функции SELECT, WHERE, HAVING, JOIN)   Аналитический системный склад ума   Самодисциплина и самообучаемость   Проактивность и нестандартное мышление (креативность и самостоятельность в поиске решений поставленных задач)   Развитые коммуникативные навыки (умение докопаться до сути проблемы)   Мы предлагаем:   Аккредитованная IT компания   Прозрачные условия трудоустройства: мы полностью «белая» компания, гарантируем понятную систему мотивации  Зарплатные проекты: Альфа-Банк и Тинькофф ДМС расширенная страховка со стоматологией и плановой госпитализацией, а также Телемедициной  Комплексную и гибкую систему адаптации и наставничества   Скидка на абонемент в СОК ""Чайка""  Оплачиваемый дополнительный выходной ко Дню рождения Сервис скидок HHland Фруктовые дни и пицца по пятницам Сокращенный рабочий день в пятницу Внутрикорпоративное обучение Система Наставничества, а так же программа ""Приведи друга"" Есть так же крутой проект по Геймификации: внутренняя валюта доккоины и оригинальный мерч  Ждем твой отклик!"
100369536;Вакансия опубликована 27 мая 2024 в Москве;Analyst;Avanta Россия;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;['Английский\xa0— A2 — Элементарный'];"Our client - big company is looking for a self-organized and proactive professional to be a Analyst. Responsibilities:  Analysis data base for find out production quality defects and avoid mass defects on market; Analysis and forecast services cost values, calculating financial bemefits of projects related to quality improvements; Close communication with factories and HQ to improve quality and cause of defect; Reporting activity: maintain the relevance of data in Daily/ Weekly/ Monthly reports and sharing it with colleagues and management; Controle and achieve targets for KPI quality indexes.  Requirements:   Higher education;   Pre-Intermediate English Level;   Proficiency in MS Office : Exсel (incl. macros), Word, Power Point.   MS SQL would be plus.   Conditions:  Full day; Location: Barrikadnaya metro station; Personal medical insurance, mobile compensation, lunch, bonuses."
97931932;Вакансия опубликована 25 мая 2024 в Москве;Младший продуктовый аналитик;РЕСО-Гарантия, САО, IT;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;[];О нас. Компания РЕСО-гарантия – один из лидеров страхования в России, услугами которой ежегодно пользуются более 15 млн. человек. Мы - команда высококлассных аналитиков и в нашем распоряжении находится одно из крупнейших хранилищ данных на рынке страхования. Ищем аналитиков с опытом и без него. Объём задач, связанных с обработкой и анализом информации растет, поэтому мы расширяем нашу команду. Нам интересно работать как с опытными, так и с начинающими аналитиками, поэтому нужны и те, и другие. Конечно, уровень заработной платы и функционал будут разниться в зависимости от опыта и квалификации, но мы готовы учить, делиться опытом и помогать в работе. Чем предстоит заниматься - построением математических моделей страхового портфеля - исследованием спроса и эластичности - управленческой аналитикой - тарификацией - анализом рентабельности страховых продуктов - анализом бизнес-процессов. Кого ищем - человека с высшим математическим или техническим образованием, но готовы рассматривать также студентов последнего курса, с возможностью работать от 4-х дней в неделю - организованного, ответственного, с аналитическим складом ума - способного работать с большими массивами новой информации - внимательного к деталям и изучению данных - ориентированного на результат. Что будет плюсом - диплом МГУ (Мехмат/ВМК/Физфак), МГТУ им. Баумана, МФТИ, ВШЭ - знание SQL и PL/SQL - знание R или Python, пакетов статистического анализа - знание теории вероятности и математической статистики - понимание задач актуария - знание методов машинного обучения. Мы предлагаем - возможность попробовать и реализовать себя в разных ролях и направлениях аналитики - работу в кроссфункциональной команде экспертов с многолетним опытом - возможность освоить и применять передовые технологии в области анализа данных - офис в пешей доступности от ст.м Нагатинская и МЦК Верхние Котлы - социальный пакет (ДМС, скидки на страхование и прочее) - официальное трудоустройство.
100793476;Вакансия опубликована 31 мая 2024 в Москве;Аналитик;ANCOR;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;['MS Excel'];"В крупной фармацевтической компании открыта позиция Аналитика. Обязанности:  Обновление отчетов в Excel по шаблонам из разных источников данных; Умение оптимизировать массив, группировать данные, строить сводные таблицы, привязывать данные к справочнику, переводить на английский/русский язык, оформлять в отчеты, строить графики; Проверять на корректность всех предоставляемых отчетов; Загружать/обрабатывать данные на сервере SQL; Анализировать предоставляемые данные; Делать презентации в Power Point по запросу; Своевременное предоставление данных пользователям отчетов; Обновление и управление учетными записями для выгрузки данных.  Требования:  Опытный пользователь MS Excel и офисных приложений; Внимательность, усидчивость, умение работать с большим количеством разнородных данных, их обработкой и структурированием; Высшее образование (в том числе студент последнего курса) по технической специальности или в сфере анализа данных, прикладной математики, баз данных, автоматизированных систем; Знание основ СУБД; Самостоятельность в нахождении решений в сложных ситуациях; Умение слушать внешних и внутренних клиентов, эффективно взаимодействовать с ними; Опыт работы в условиях мультизадачности; Высокая ответственность за вверенные проекты; Знание Power Query/Power BI/SQL/Excel VBA является преимуществом.  Условия:  Гибридный формат работы; Возможность обучаться в динамичной и дружной команде."
100712464;Вакансия опубликована 30 мая 2024 в Москве;Младший аналитик 1С;Первый Бит;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;['Аналитик 1С', 'Финансовый учет', 'Бухгалтерский учет', 'МСФО', 'РСБУ', '1С: Бухгалтерия', 'Excel'];"ПРОЕКТНЫЙ ОФИС «СПОРТИВНАЯ» — одно из крупнейших подразделений компании. Мы работаем с холдингами, корпоративными заказчиками и представителями среднего бизнеса из различных отраслей.Офис открыт в 2010 году, и за 13 лет работы мы успешно реализовали сотни масштабных проектов для российских и международных компаний.У нас полностью белая заработная плата, профессиональный коллектив и интересные проекты. В команду профессионалов открыта вакансия Младший аналитик 1С. Рассматриваем специалистов БЕЗ опыта работы, так же студентов последних курсов, выпускников на полную, постоянную занятость. МЫ ВЕРИМ, ЧТО НАИБОЛЬШАЯ ЭФФЕКТИВНОСТЬ ДОСТИГАЕТСЯ ТОЛЬКО НА СТЕКЕ ТЕХНОЛОГИЙ:  1С: Крупнейшие интеграторы 1С;  RP, BI, DWH, IoT: Мы работаем с современными технологиями;   Рейтинги: Занимаем первые строчки рейтингов 1С;   Зарубежье: Возможность участия в международных проектах;   Agile, Scrum, PMBok: Актуальные проектные технологии.   МЫ ОЖИДАЕМ:  Высшее образование, связанное с финансовым учётом или экономикой Хорошие навыки работы в Excel Знание РСБУ плана счетов и основных хозяйственных операций  У НАС:  Абсолютно белая, аккредитованная IT-компания; Первые 3 месяца - работа в офисе (м. Фрунзенская) для наилучшего погружения в специальность. Затем - гибридный или полностью удаленный формат работы; Полная занятость: 5/2 с гибким началом рабочего дня (с 8 до 10); Эффективная система ввода в должность через индивидуальные планы развития, самообучение и наставничество; Понятный карьерный трек:младший аналитик - аналитик - ведущий аналитик - функциональный архитектор или руководитель проектов. Классные возможности для проведения досуга: корпоративные мероприятия (квизы, рисуем, играем в X-box и настольный футбол в офисе, настольный теннис, волейбол, футбол); Мы – активные (корпоративы – летний, зимний, катки, сапы, палаточный отдых); Возможность следить за своим здоровьем – корпоративный ДМС для тебя и твоей семьи; Вендинговые автоматы со здоровой едой в офисе, несколько раз в неделю в офис привозят свежие фрукты, кухня, комната отдыха с массажным креслом.  ТЫ БУДЕШЬ ЗАНИМАТЬСЯ:  Интенсивным обучением 1С и предметных областей (фин.учет); Обследованием и описанием бизнес-процессов заказчика; Интервьюированием ключевых пользователей, проведением совещаний с ведущими специалистами заказчика; Описанием бизнес-процессов заказчика; Написанием проектной документации: отчетов об обследовании, инструкций, проектных решений; Постановкой задач разработчикам по задачам проекта, тестированием и приемкой результата; Сдачей результатов представителям заказчика; Консультированием и обучением специалистов заказчика.  ​​"
99237934;Вакансия опубликована 17 мая 2024 в Москве;Младший бизнес-аналитик (Стажер/Младший бизнес-аналитик 1С);Технологии Доверия, ИТ и Цифровые технологии;;Требуемый опыт работы: не требуется;Стажировка, полный день;;['Английский язык', 'Моделирование бизнес процессов', '1C', 'ERP', 'Управление холдингом', 'Автоматизация'];"О Technology в ""Технологиях Доверия"": Команда Technology - одно из самых молодых, развивающихся и перспективных направлений Технологии Доверия. Мы воплощаем в реальность идеи наших клиентов по автоматизации их процессов. Мы в поиске активных и талантливых кандидатов в наше направление 1С на проекты внедрения. В юридичекое лицо ООО ""Цифровая Формула Доверия"" Чем ты будешь заниматься в этой роли: - участвовать в крупномасштабных проектах в области автоматизации бизнес-процессов крупных компаний российского и зарубежного рынка, - анализировать процессы наших клиентов, находить в них области оптимизации, и, что самое главное, - возможности для автоматизации, - искать современные подходы к решению задач, - формировать требования к будущим автоматизированным решениям, - помогать в подготовке рекомендаций по автоматизации, технических заданий и проектных решений функциональным консультантам и бизнес-архитекторам. Какие мы предъявляем требования к кандидатам: - законченное высшее образование или последние курсы вуза (3-4 курс) - широкий кругозор на современные технологии и их повсеместное использование, - умение быстро осваивать новые навыки и изучать большие массивы информации, - критическое мышление и навыки поиска областей для оптимизации в любых направлениях, - опыт командной работы над общим проектом, презентации результатов, развитые навыки устного и письменного общения, в том числе на английском языке, - умение описывать процессы AS-IS и TO-BE с использованием одной или нескольких современных методологий моделирования, - знание основ проектного управления, как по методологии waterfall, так и по гибким методологиям - KANBAN, Scrum и прочие, - высшее или неоконченное высшее образование в области информационных технологий, бизнес-информатики, прикладной математики или информатики, программирования или информационной безопасности. У тебя есть преимущество, если: - ты участвовал/участвовала в командных проектах с участием 3+ человек в рамках своей карьеры или учебы, - ты умеешь разрабатывать технические задания и описывать процессы, - ты изучал/изучала и знаешь современные информационные системы управления предприятием (в частности 1С) или уже работал в качестве пользователя в таких системах, - ты проходил/проходила курсы в области современных систем (в частности 1С), - и ты знаешь что такое проект и какие основные этапы его. Что мы предлагаем: - объективную и прозрачную систему оценки прогресса по карьерной лестнице, - возможность удаленной работы и гибкий график, - возможность совмещения учебы и работы, - открытые возможности в внутренним перемещениям и стажировкам внутри компании, - бесплатные внутренние программы обучения, подкасты, материалы, - возможность неформально пообщаться с другими бизнес-аналитиками или консультантами направления в рамках интервью. *Тебе предстоит выполнить еще небольшое тестовое задание."
95301171;Вакансия опубликована 23 мая 2024 в Москве;Аналитик 1С (SLA, ЗУП);Первый Бит;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;[];"Приветствуем, будущий коллега! Проектный офис Павелецкая находится в поисках аналитиков 1С на проект по ЗУП, как с опытом работы, так и начинающих специалистов. Здесь тебя ждут интересные задачи, творческий подход, команда единомышленников, и конечно же профессиональное развитие! ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:  Составление документации проекта по образцам на основе данных интервью с заказчиком; Моделирование бизнес-процессов заказчика в типовых программных продуктах 1С; Составление функциональных требований и технических заданий; Тестирование выполненной разработки под руководством куратора; Написание пользовательских инструкций; Непрерывное обучение и сертификация по стандартам компании Первый Бит и фирмы 1С.  ЧТО ТЕБЕ ПРИГОДИТСЯ В РАБОТЕ У НАС:  Теоретические знания предметных областей и функциональных блоков систем ЗУП; Опыт участия в проектах по автоматизации на 1С - как преимущество; Стремление развиваться и повышать свой профессионализм в сфере автоматизации.  МЫ ПРЕДЛАГАЕМ:  Официальное трудоустройство с первого дня в аккредитованную IT-компанию (отсрочка от мобилизации, льготная ипотека и прочее); Достойный оклад и премии за достигнутые результаты; График работы 5/2 с гибким началом и концом рабочего дня; Льготная ДМС в лучших клиниках города (Медси, Семейный доктор и другие); Закрепленного наставника и систему мотивации с четкими планами развития; Офис в шаговой доступности от метро Таганская."
100803616;Вакансия опубликована 31 мая 2024 в Москве;Продуктовый аналитик;ПАО «МТС», Стажировки;;Требуемый опыт работы: не требуется;Стажировка, полный день;;['Аналитическое мышление', 'SQL', 'Power BI', 'Python', 'Работа с большим объемом информации', 'Сбор и анализ информации', 'Аналитика'];"МТС — это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее.Наши стажировки — это путешествие по цифровой экосистеме. Погружайся в реальные проекты и участвуй в создании технологичных продуктов и сервисов МТС. Участвуй в программе развития Стажировка ПРО и присоединяйся к команде людей, меняющих привычное. Чем предстоит заниматься:   участвовать в развитии продукта;   анализировать данные, строить и проверять гипотезы для улучшения продуктовых метрик;   искать точки роста, выявлять причины изменения продуктовых показателей и прогнозировать тренды;   разрабатывать метрики для оценки эффективности продукта, сопровождать и анализировать А/В-тесты   Что нужно для этой работы:   понимание SQL и его диалектов;   опыт работы с Excel на базовом уровне;   аналитический склад ума.   Будет плюсом:   опыт работы с Python, BI-системами и инструментами финансового анализа.   Что у нас есть для этого:   зарплата 80 000 рублей и возможность повысить ее в течение года;   гибридный формат — три дня в офисе и два дня удаленно;   работа с наставником и личный трек обучения."
100039480;Вакансия опубликована 24 мая 2024 в Москве;Аналитик данных;Комус;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;['Работа с базами данных', 'MS SQL', 'MS Excel'];"Сегодня Комус один из крупнейших поставщиков офисных товаров и услуг для бизнеса. Сейчас мы в поиске Аналитика Обязанности:  Работа с большими массивами данных; Сбор данных в единый дашборд; Формирование аналитических отчетов  Требования:  Умение работать с цифровыми массивами данных, обрабатывать статистику (мат. методы), консолидировать информацию в удобные для аналитики разрезы, анализировать данные; Желателен опыт в сфере аналитики данных в разрезе клиентов (клиентских баз) и ассортимента; Хорошее знание Excel и надстройки, BI-систем (желательно).  Условия:  Оформление по ТК РФ; Вся необходимая техника для работы; Современный офис в БЦ ""Интеграл"" рядом с метро Авиамоторная; Гибридный формат работы; Стабильные выплаты заработной платы; Льготное добровольное медицинское страхование; Возможности карьерного развития, программа ""Таланты""; Корпоративное обучение и курсы для повышения квалификации и освоения новых инструментов; Отдельная программа лояльности на приобретение товаров для сотрудников компании; Корпоративная скидка на изучение иностранных языков; Льготное корпоративное кредитование сотрудников; Скидки на досуговые мероприятия, организация отдыха и досуга, мероприятия для детей, конкурсы с ценными призами; Корпоративный спорт: настольный теннис, футбол, волейбол, танцы; Посещение фитнес-клуба и туристические поездки на выгодных условиях; Корпоративная мобильная связь."
98921600;Вакансия опубликована 1 июня 2024 в Москве;Младший рекламный аналитик в консалтинговую компанию;ООО ТРИНИТИ ПРОДЖЕКТС;от 45 000 до 55 000 ₽ на руки;Требуемый опыт работы: не требуется;Полная занятость, полный день;;['Работа с большим объемом информации', 'внимательность', 'Аналитическое мышление'];Обязанности:  Выгружать данные по запросам коллег из индустриальных софтов и с сервера поставщика через API, Обрабатывать данные и делать расчёты в Excel и Python, Готовить аналитические отчёты, В перспективе - улучшать алгоритмы обработки данных, расчётов, автоматизировать подготовку отчётов.  Требования:  Уверенное владение Excel (формулы, сводные таблицы), Владение PowerPoint, Базовые знания обработки данных в Python, Умение работать с большими объемами данных, Аналитический склад ума, логика.  Будет преимуществом:  Хорошее умение работать с данными в Python, Знание и опыт использования PowerBI, Опыт работы на медийном рынке (преимущественно оффлайн-медиа), знание медийных показателей, исследований, Образование в области математики, статистики, программирования или техническое, Хороший английский язык.
